url,status,error,ms,html_kb,lang,title,title_len,meta_description,desc_len,robots,canonical,h1,h1_count,h2_count,word_count,img_count,img_missing_alt,img_missing_dims,internal_links,external_links,scripts,css,schema_types,in_sitemap
https://flavory.wine/de/das-sagt-dein-weinhoroskop-fur-den-valentinstag-voraus/,200,,3160,88,de-DE,Das sagt dein Weinhoroskop für den Valentinstag voraus - Flavory,64,Welcher Wein passt perfekt zu deinem Sternzeichen? Und was hält der Valentinstag für dich in petto? Entdecke es in unserem neuen Blog.,134,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/das-sagt-dein-weinhoroskop-fur-den-valentinstag-voraus/,5 Redenen Waarom Dit Het Leukste Kerstcadeau Van 2024 Is,1,5,448,5,5,3,0,0,54,17,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/eindejaars-en-relatiegeschenken/,200,,3536,211,nl-NL,Offerte aanvraag - Flavory,26,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/eindejaars-en-relatiegeschenken/,Vraag een vrijblijvende offerte aan,1,0,183,10,1,0,37,14,54,23,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/faq/,200,,3579,184,nl-NL,FAQ - Flavory,13,Antwoorden op al je vragen over Flavory: van verzending en retour tot hoe het wijnspel werkt. Ook info voor winkels & partners vind je hier.,140,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/faq/,FAQ,1,16,809,1,0,0,30,5,55,23,WebPage;ImageObject;BreadcrumbList;WebSite;Organization;FAQPage,False
https://flavory.wine/de/flavory-landingpage/,200,,4295,339,nl-NL,Flavory - Landingpage - Flavory,31,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/flavory-landingpage/,,0,14,697,21,12,0,42,14,56,25,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/hero-section-2/,200,,4010,312,nl-NL,Hero section 2 - Flavory,24,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/hero-section-2/,Hét spel dat je wijn leert proeven. | Hét spel dat je wijn leert proeven. | Hét spel dat je wijn leert proeven. | Hét spel dat je wijn leert proeven. | Hét spel dat je wijn leert proeven. | Hét spel dat je wijn leert proeven. | Hét spel dat je wijn leert proeven.,7,0,294,23,10,4,43,14,54,25,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/hero-section/,200,,3849,198,nl-NL,hero section - Flavory,22,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/hero-section/,,0,0,117,10,1,0,36,14,54,22,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/het-was-een-cadeau/,200,,3503,202,nl-NL,Het was een cadeau - Flavory,28,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/het-was-een-cadeau/,,0,1,219,11,2,0,37,14,54,22,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/home-2/,200,,3349,197,nl-NL,Home 2 - test - Flavory,23,"Speel, proef en ontdek wijn als nooit tevoren. Flavory is het speelse wijnproefspel voor vrienden, koppels of als origineel geschenk / cadeau voor wijnliefhebbers.",163,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/home-2/,,0,0,117,10,1,0,36,14,54,22,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/home-3/,200,,4952,480,nl-NL,Flavory - Taste the fun,23,"Speel, proef en ontdek wijn als nooit tevoren. Flavory is het speelse wijnproefspel voor vrienden, koppels of als origineel geschenk / cadeau voor wijnliefhebbers.",163,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/home-3/,De leukste manier om wijn te leren proeven | Wat is Flavory?,2,5,1592,36,9,0,100,15,60,31,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/home-hero-image-duplicate-2/,200,,5096,497,nl-NL,Flavory - Taste the fun,23,"Speel, proef en ontdek wijn als nooit tevoren. Flavory is het speelse wijnproefspel voor vrienden, koppels of als origineel geschenk / cadeau voor wijnliefhebbers. %",165,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/home-hero-image-duplicate-2/,De leukste manier om wijn te leren proeven | Wat is Flavory?,2,5,1578,35,8,0,100,16,60,31,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/home-hero-image/,200,,5708,503,nl-NL,Flavory - Taste the fun,23,"Speel, proef en ontdek wijn als nooit tevoren. Flavory is het speelse wijnproefspel voor vrienden, koppels of als origineel geschenk / cadeau voor wijnliefhebbers. %",165,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/home-hero-image/,Hét spel dat je wijn leert proeven. | Wat is Flavory?,2,5,1576,36,8,1,100,16,60,31,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/kontakt/,200,,3165,143,de-DE,Kontakt - Flavory,17,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/kontakt/,Fragen zu den Weinboxen oder Lust auf eine Zusammenarbeit? | FAQ,2,0,636,0,0,0,13,5,57,21,WebPage;BreadcrumbList;WebSite;Organization;FAQPage,True
https://flavory.wine/de/mijn-ervaring/,200,,3464,204,nl-NL,Mijn Ervaring - Flavory,23,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/mijn-ervaring/,Wat vond je van Flavory?,1,2,206,11,1,0,36,16,54,22,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/nog-niet-gespeeld/,200,,4133,203,nl-NL,Nog niet gespeeld - Flavory,27,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/nog-niet-gespeeld/,,0,7,317,10,1,0,36,14,54,22,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/partners/,200,,4101,236,nl-NL,Partners - Flavory,18,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/partners/,Vind een Flavory-partner bij jou in de buurt,1,0,172,10,1,0,41,14,63,25,WebPage;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/partnership/,200,,3425,216,nl-NL,Partnership - Flavory,21,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/partnership/,,0,2,288,11,2,0,36,14,55,23,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/proeverij/,200,,4123,421,nl-NL,Proeverij op Locatie - Flavory,30,"Een wijn box die smaakt naar meer. Ontdek verrassende wijnen, blind geproefd en stijlvol verpakt. Perfect om zelf te genieten of te delen.",138,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/proeverij/,DE FLAVORY REAL EXPERIENCE | Wijn smaakt beter als je weet wat je drinkt!,2,4,1473,25,3,0,78,15,61,31,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/shop-2/,200,,5109,265,de-DE,Shop - Flavory,14,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop-2/,,0,1,1076,10,6,6,20,6,60,25,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/shop-2/einkaufswagen/,200,,1978,122,de-DE,Einkaufswagen - Flavory,23,,0,"noindex, follow",,,0,0,70,0,0,0,13,5,65,21,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/shop/,200,,3838,265,de-DE,Shop - Flavory,14,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop-2/,,0,1,1076,10,6,6,20,6,60,25,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/shop/cava-oder-prosecco-kopie/,200,,6308,251,de-DE,Cava oder Prosecco? (kopie) - Flavory,37,Magst du deinen Schaumwein lieber sanft perlend oder spritzig sprudelnd?,72,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/cava-oder-prosecco-kopie/,,0,2,969,26,11,0,31,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/cava-oder-prosecco/,200,,6171,248,de-DE,Cava oder Prosecco? - Flavory,29,Magst du deinen Schaumwein lieber sanft perlend oder spritzig sprudelnd?,72,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/cava-oder-prosecco/,,0,2,962,25,10,0,30,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/chardonnay-oder-sauvignon-blanc-kopie-kopie/,200,,6382,256,de-DE,Chardonnay oder Sauvignon Blanc? (kopie) (kopie) - Flavory,58,"Legendäre Rebsorten, die du kennen solltest Zwei verschiedene Weine, eine einfache Frage: Bist du ein Chardonnay-Lover oder ist Sauvignon Blanc so ganz dein Ding? Geh auf die Suche nach deinem Favoriten und entdecke den Unterschied zwischen beiden. Wer weiß, vielleicht enttarnst du dann die Weine als erste oder erster …",321,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/chardonnay-oder-sauvignon-blanc-kopie-kopie/,,0,2,1016,31,12,0,33,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/chardonnay-oder-sauvignon-blanc-kopie/,200,,5936,259,de-DE,Chardonnay oder Sauvignon Blanc? (kopie) - Flavory,50,"Legendäre Rebsorten, die du kennen solltest Zwei verschiedene Weine, eine einfache Frage: Bist du ein Chardonnay-Lover oder ist Sauvignon Blanc so ganz dein Ding? Geh auf die Suche nach deinem Favoriten und entdecke den Unterschied zwischen beiden. Wer weiß, vielleicht enttarnst du dann die Weine als erste oder erster …",321,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/chardonnay-oder-sauvignon-blanc-kopie/,,0,2,1022,32,15,0,34,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/chardonnay-oder-sauvignon-blanc/,200,,8945,256,de-DE,Chardonnay oder Sauvignon Blanc? - Flavory,42,"Legendäre Rebsorten, die du kennen solltest Zwei verschiedene Weine, eine einfache Frage: Bist du ein Chardonnay-Lover oder ist Sauvignon Blanc so ganz dein Ding? Geh auf die Suche nach deinem Favoriten und entdecke den Unterschied zwischen beiden. Wer weiß, vielleicht enttarnst du dann die Weine als erste oder erster …",321,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/chardonnay-oder-sauvignon-blanc/,,0,2,1014,31,14,0,33,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/italien-oder-spanien-copy/,200,,7372,249,de-DE,Italien oder Spanien? (Copy) - Flavory,38,"Italien oder Spanien? Oder: die Geschichte von zwei legendären Weinländern Italienischer Wein übernimmt mühelos die Hauptrolle im kulinarischen Leben von so gut wie jedem Lebensgenießer auf der Welt. Und Spanien hat sich in den letzten Jahren zu einem der kreativsten und spannendsten Weinländer weltweit entwickelt. Was könnte dein persönlicher Hauswein werden? Probiere, lerne, spiele und enttarne als erste oder erster die Weine!",432,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/italien-oder-spanien-copy/,,0,2,1032,22,2,0,29,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/italien-oder-spanien-kopie-2/,200,,7398,260,de-DE,Italien oder Spanien? (kopie) - Flavory,39,"Italien oder Spanien? Oder: die Geschichte von zwei legendären Weinländern Italienischer Wein übernimmt mühelos die Hauptrolle im kulinarischen Leben von so gut wie jedem Lebensgenießer auf der Welt. Und Spanien hat sich in den letzten Jahren zu einem der kreativsten und spannendsten Weinländer weltweit entwickelt. Was könnte dein persönlicher Hauswein werden? Probiere, lerne, spiele und enttarne als erste oder erster die Weine!",432,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/italien-oder-spanien-kopie-2/,,0,2,1032,32,12,0,34,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/italien-oder-spanien-kopie/,200,,7359,255,de-DE,Italien oder Spanien? (kopie) - Flavory,39,"Italien oder Spanien? Oder: die Geschichte von zwei legendären Weinländern Italienischer Wein übernimmt mühelos die Hauptrolle im kulinarischen Leben von so gut wie jedem Lebensgenießer auf der Welt. Und Spanien hat sich in den letzten Jahren zu einem der kreativsten und spannendsten Weinländer weltweit entwickelt. Was könnte dein persönlicher Hauswein werden? Probiere, lerne, spiele und enttarne als erste oder erster die Weine!",432,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/italien-oder-spanien-kopie/,,0,2,1032,28,15,0,32,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/italien-oder-spanien/,200,,7242,260,de-DE,Italien oder Spanien? - Flavory,31,"Italien oder Spanien? Oder: die Geschichte von zwei legendären Weinländern Italienischer Wein übernimmt mühelos die Hauptrolle im kulinarischen Leben von so gut wie jedem Lebensgenießer auf der Welt. Und Spanien hat sich in den letzten Jahren zu einem der kreativsten und spannendsten Weinländer weltweit entwickelt. Was könnte dein persönlicher Hauswein werden? Probiere, lerne, spiele und enttarne als erste oder erster die Weine!",432,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/italien-oder-spanien/,,0,2,1030,32,15,0,34,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-2/,200,,5790,254,de-DE,Merlot oder Cabernet Sauvignon? (Copy) - Flavory,48,"Legendäre Rebsorten, die du kennen musst Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine! Darf es etwas mehr sein? Entdecke die Premium-Edition dieser Box mit – du ahnst es schon – Premium-Weinen.",490,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-2/,,0,2,1052,24,9,0,31,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-copy-3/,200,,6482,247,de-DE,Merlot oder Cabernet Sauvignon? (Copy) (Copy) - Flavory,55,"Legendäre Rebsorten, die du kennen musst Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine! Darf es etwas mehr sein? Entdecke die Premium-Edition dieser Box mit – du ahnst es schon – Premium-Weinen.",490,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-copy-3/,,0,2,1056,21,6,0,29,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-copy-kopie-2/,200,,6910,249,de-DE,Merlot oder Cabernet Sauvignon? (Copy) (Copy) (kopie) - Flavory,63,"Legendäre Rebsorten, die du kennen musst Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine! Darf es etwas mehr sein? Entdecke die Premium-Edition dieser Box mit – du ahnst es schon – Premium-Weinen.",490,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-copy-kopie-2/,,0,2,1056,22,8,0,30,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-copy-kopie-kopie/,200,,6687,250,de-DE,Merlot oder Cabernet Sauvignon? (Copy) (Copy) (kopie) (kopie) - Flavory,71,"Legendäre Rebsorten, die du kennen musst Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine! Darf es etwas mehr sein? Entdecke die Premium-Edition dieser Box mit – du ahnst es schon – Premium-Weinen.",490,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-copy-kopie-kopie/,,0,2,1058,22,11,0,30,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-copy-kopie/,200,,6722,261,de-DE,Merlot oder Cabernet Sauvignon? (Copy) (Copy) (kopie) - Flavory,63,"Legendäre Rebsorten, die du kennen musst Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine! Darf es etwas mehr sein? Entdecke die Premium-Edition dieser Box mit – du ahnst es schon – Premium-Weinen.",490,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-copy-kopie/,,0,2,1076,32,19,0,35,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-kopie/,200,,6104,256,de-DE,Merlot oder Cabernet Sauvignon? (Copy) (kopie) - Flavory,56,"Legendäre Rebsorten, die du kennen musst Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine! Darf es etwas mehr sein? Entdecke die Premium-Edition dieser Box mit – du ahnst es schon – Premium-Weinen.",490,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy-kopie/,,0,2,1054,28,10,0,33,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy/,200,,5947,258,de-DE,Merlot oder Cabernet Sauvignon? (Copy) - Flavory,48,"Legendäre Rebsorten, die du kennen musst Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine! Darf es etwas mehr sein? Entdecke die Premium-Edition dieser Box mit – du ahnst es schon – Premium-Weinen.",490,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-copy/,,0,2,1055,31,16,0,34,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-kopie/,200,,6141,262,de-DE,Merlot oder Cabernet Sauvignon? (kopie) - Flavory,49,"Legendäre Rebsorten, die du kennen musst Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine! Darf es etwas mehr sein? Entdecke die Premium-Edition dieser Box mit – du ahnst es schon – Premium-Weinen.",490,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-kopie/,,0,2,1052,34,17,0,36,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-premium-edition-kopie/,200,,6251,260,de-DE,Merlot oder Cabernet Sauvignon? Premium-Edition (kopie) - Flavory,65,"Legendäre Rebsorten, die du kennen musst, in Form von Premium-Weinen Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine!",411,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-premium-edition-kopie/,,0,2,983,32,19,0,34,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-premium-edition/,200,,6061,256,de-DE,Merlot oder Cabernet Sauvignon? Premium-Edition - Flavory,57,"Legendäre Rebsorten, die du kennen musst, in Form von Premium-Weinen Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine!",411,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon-premium-edition/,,0,2,974,31,18,0,33,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon/,200,,4983,257,de-DE,Merlot oder Cabernet Sauvignon? - Flavory,41,"Legendäre Rebsorten, die du kennen musst Merlot und Cabernet Sauvignon findest du bei jedem Weinhändler und auf jeder Weinkarte. Bei einem klassischen Bordeaux trinkst du beide auf einmal – oder du genießt die zwei pur wie in diesem Spiel. Aber wie hältst du sie auseinander? Und welche Rebsorte ist dein Favorit? Probiere, lerne, spiele und enttarne als erste oder erster die Weine! Darf es etwas mehr sein? Entdecke die Premium-Edition dieser Box mit – du ahnst es schon – Premium-Weinen.",490,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/merlot-oder-cabernet-sauvignon/,,0,2,1044,31,16,0,34,6,75,31,"WebPage,ItemPage;ImageObject;BreadcrumbList;WebSite;Organization",True
https://flavory.wine/de/shop/productcategorie/geen-categorie/,200,,2632,265,de-DE,Geen categorie Archives - Flavory,33,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/productcategorie/geen-categorie/,,0,1,1076,10,6,6,20,6,60,25,CollectionPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/shop/productcategorie/rotwein/,200,,4411,265,de-DE,Rotwein Archives - Flavory,26,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/productcategorie/rotwein/,,0,1,1076,10,6,6,20,6,60,25,CollectionPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/shop/productcategorie/weiswein/,200,,4808,265,de-DE,Weißwein Archives - Flavory,27,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/productcategorie/weiswein/,,0,1,1076,10,6,6,20,6,60,25,CollectionPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/shop/producttag/box-de/,200,,4531,265,de-DE,Box Archives - Flavory,22,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/shop/producttag/box-de/,,0,1,1076,10,6,6,20,6,60,25,CollectionPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/shop2/,200,,4154,353,nl-NL,Shop 2 - Flavory,16,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/shop2/,,0,3,1018,16,7,0,42,15,59,27,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,False
https://flavory.wine/de/so-geht-das-flavory-spiel/,200,,3271,105,de-DE,So geht das Flavory-Spiel - Flavory,35,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/so-geht-das-flavory-spiel/,,0,0,62,0,0,0,12,5,55,20,WebPage;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/start/,200,,6366,303,de-DE,Start - Flavory,15,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/start/,UNTERHALTSAME WEINVERKOSTUNG IN EINER BOX,1,2,1500,17,7,0,25,5,61,30,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/ueber-flavory/,200,,3891,118,de-DE,Über Flavory - Flavory,22,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/ueber-flavory/,Über Flavory,1,0,306,2,2,0,12,5,61,23,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/weinkeller-fuer-anfaenger-welche-weinsorten-solltest-du-immer-im-haus-haben/,200,,3922,136,de-DE,Weinkeller für Anfänger: Welche Weinsorten solltest du immer im Haus haben? - Flavory,85,Welcher Wein passt perfekt zu deinem Sternzeichen? Und was hält der Valentinstag für dich in petto? Entdecke es in unserem neuen Blog.,134,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/de/weinkeller-fuer-anfaenger-welche-weinsorten-solltest-du-immer-im-haus-haben/,,0,5,866,1,1,0,12,5,55,22,WebPage;ImageObject;BreadcrumbList;WebSite;Organization,True
https://flavory.wine/de/wijnkiezer/,200,,3551,200,nl-NL,Wijnkiezer - Flavory,20,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://flavory.wine/wijnkiezer/,,0,0,284,10,1,0,36,14,54,22,WebPage;BreadcrumbList;WebSite;Organization,False
